Accident_Index,Accident_Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_District,Carriageway_Hazards,Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200901CP00037,24-02-2021,Tuesday,JC_3,Not at junction or within 20 metres,Slight,51.516293,Daylight,,H1,-0.102604,1,1,City of London,Wet or damp,R2,30,09:01,Urban,W1,Motorcycle over 500cc
200901CP00038,26-02-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.515968,Darkness - lights lit,,H1,-0.104779,1,1,City of London,Wet or damp,R2,30,18:28,Urban,W2,Car
200901CP00039,27-02-2021,Friday,JC_2,Private drive or entrance,Slight,51.509771,Daylight,,H1,-0.088608,1,1,City of London,Dry,R3,30,06:38,Urban,W3,Car
200901CP00040,05-02-2021,Thursday,JC_1,Crossroads,Slight,51.517213,Daylight,,H1,-0.08181,1,1,City of London,Dry,R2,30,14:00,Urban,W1,Car
200901CP00041,01-03-2021,Sunday,JC_2,Private drive or entrance,Slight,51.51754,Darkness - lights lit,,H1,-0.107453,2,2,City of London,Dry,R4,30,03:12,Urban,W1,Car
200901CP00042,24-04-2021,Friday,JC_3,Roundabout,Fatal,51.509631,Daylight,,H1,-0.085587,2,2,City of London,Dry,R2,30,13:23,Urban,W1,Bus or coach (17 or more pass seats)
200901CP00043,04-03-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.511079,Daylight,,H1,-0.07515,1,1,City of London,Wet or damp,R2,30,09:20,Urban,W1,Car
200901CP00044,03-03-2021,Tuesday,JC_2,T or staggered junction,Slight,51.516343,Darkness - lights lit,,H1,-0.083576,1,1,City of London,Dry,R3,30,19:38,Urban,W1,Car
200901CP00045,03-03-2021,Tuesday,JC_2,Crossroads,Serious,51.514166,Daylight,,H1,-0.104566,1,2,City of London,Wet or damp,R2,30,14:20,Urban,W1,Car
200901CP00046,03-03-2021,Tuesday,JC_3,Crossroads,Slight,51.513167,Daylight,,H1,-0.087313,1,1,City of London,Wet or damp,R2,30,15:01,Urban,W3,Motorcycle 125cc and under
200901CP00047,10-03-2021,Tuesday,JC_1,Not at junction or within 20 metres,Slight,51.514893,Daylight,,H1,-0.082916,1,2,City of London,Wet or damp,R2,30,12:45,Urban,W1,Car
200901CP00048,10-03-2021,Tuesday,JC_2,T or staggered junction,Slight,51.520075,Darkness - lights lit,,H1,-0.097402,1,1,City of London,Wet or damp,R2,30,20:50,Urban,W1,Car
200901CP00049,06-04-2021,Monday,JC_2,T or staggered junction,Serious,51.511963,Daylight,,H1,-0.101775,1,2,City of London,Dry,R3,30,18:27,Urban,W3,Car
200901CP00050,12-03-2021,Thursday,JC_3,T or staggered junction,Slight,51.509059,Daylight,,H1,-0.083594,1,1,City of London,Dry,R3,30,11:55,Urban,W1,Car
200901CP00052,17-03-2021,Tuesday,JC_2,Not at junction or within 20 metres,Slight,51.518081,Daylight,,H1,-0.0799,1,2,City of London,Dry,R2,30,12:07,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00053,18-03-2021,Wednesday,JC_2,T or staggered junction,Serious,51.510991,Darkness - lights lit,,H1,-0.108445,1,2,City of London,Dry,R2,30,19:00,Urban,W1,Car
200901CP00054,20-03-2021,Friday,JC_1,T or staggered junction,Slight,51.511167,Darkness - lights lit,,H1,-0.075002,1,1,City of London,Dry,R1,30,19:25,Urban,W1,Car
200901CP00055,16-03-2021,Monday,JC_2,T or staggered junction,Slight,51.510726,Daylight,,H1,-0.08655,1,2,City of London,Dry,R3,30,07:50,Urban,W1,Car
200901CP00056,19-03-2021,Thursday,JC_2,More than 4 arms (not roundabout),Serious,51.512537,Daylight,,H1,-0.092816,1,2,City of London,Dry,R2,30,09:10,Urban,W1,Car
200901CP00057,23-03-2021,Monday,JC_3,More than 4 arms (not roundabout),Slight,51.517955,Daylight,,H1,-0.105274,1,2,City of London,Wet or damp,R2,30,16:30,Urban,W1,Other vehicle
200901CP00058,25-03-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.511513,Daylight,,H1,-0.090697,2,2,City of London,Dry,R2,30,16:20,Urban,W3,Car
200901CP00059,20-03-2021,Friday,JC_1,Crossroads,Slight,51.515648,Daylight,,H1,-0.07957,1,2,City of London,Dry,R1,30,09:30,Urban,W1,Car
200901CP00060,27-03-2021,Friday,JC_3,T or staggered junction,Slight,51.510933,Darkness - lights lit,,H1,-0.104844,1,2,City of London,Dry,R2,30,01:35,Urban,W1,Car
200901CP00061,01-04-2021,Wednesday,JC_3,Not at junction or within 20 metres,Serious,51.508871,Darkness - lights lit,,H1,-0.094122,1,2,City of London,Dry,R2,30,05:08,Urban,W1,Car
200901CP00063,30-03-2021,Monday,JC_1,Not at junction or within 20 metres,Slight,51.51719,Darkness - lights lit,,H1,-0.096945,1,2,Metropolitan Police,Dry,R4,30,16:22,Urban,W1,Car
200901CP00065,19-03-2021,Thursday,JC_1,Roundabout,Serious,51.518883,Daylight,,H1,-0.079434,2,2,City of London,Dry,R2,30,11:19,Urban,W1,Car
200901CP00066,05-03-2021,Thursday,JC_1,T or staggered junction,Slight,51.518862,Daylight,,H1,-0.078137,1,2,City of London,Dry,R2,30,15:05,Urban,W1,Car
200901CP00067,01-04-2021,Wednesday,JC_2,T or staggered junction,Slight,51.513897,Daylight,,H1,-0.104577,1,2,City of London,Dry,R2,30,09:30,Urban,W1,Car
200901CP00068,03-04-2021,Friday,JC_1,Crossroads,Slight,51.517453,Darkness - lights lit,,H1,-0.096502,1,2,City of London,Dry,R4,30,22:30,Urban,W1,Car
200901CP00069,02-04-2021,Thursday,JC_2,Roundabout,Slight,51.51065,Daylight,,H1,-0.092894,1,2,City of London,Dry,R3,30,07:57,Urban,W1,Car
200901CP00070,03-04-2021,Friday,JC_2,T or staggered junction,Slight,51.517239,Daylight,,H1,-0.088872,1,1,City of London,Dry,R2,30,12:00,Urban,W1,Car
200901CP00071,03-04-2021,Friday,JC_2,Crossroads,Slight,51.512537,Darkness - lights lit,,H1,-0.092816,1,1,City of London,Dry,R3,30,23:28,Urban,W1,Car
200901CP00072,06-04-2021,Monday,JC_1,More than 4 arms (not roundabout),Slight,51.517412,Daylight,,H1,-0.082955,2,2,City of London,Dry,R2,30,11:14,Urban,W1,Car
200901CP00073,06-04-2021,Monday,JC_1,Crossroads,Slight,51.517296,Daylight,,H1,-0.086851,1,2,City of London,Dry,R2,30,13:05,Urban,W1,Car
200901CP00074,28-04-2021,Tuesday,JC_2,T or staggered junction,Slight,51.514076,Daylight,,H1,-0.10457,1,2,City of London,Dry,R2,30,17:25,Urban,W1,Motorcycle 125cc and under
200901CP00075,27-04-2021,Monday,JC_2,Crossroads,Slight,51.514072,Daylight,,H1,-0.104282,1,2,City of London,Dry,R2,30,07:35,Urban,W1,Car
200901CP00076,16-04-2021,Thursday,JC_1,Crossroads,Slight,51.510354,Daylight,,H1,-0.091322,1,1,City of London,Wet or damp,R2,30,17:45,Urban,W1,Car
200901CP00077,04-04-2021,Saturday,JC_3,T or staggered junction,Slight,51.517196,Daylight,,H1,-0.102855,1,2,City of London,Dry,R2,30,12:20,Urban,W1,Car
200901CP00082,29-04-2021,Wednesday,JC_3,Not at junction or within 20 metres,Slight,51.516007,Daylight,,H1,-0.101607,2,2,City of London,Dry,R2,30,14:25,Urban,W1,Car
200901CP00083,28-04-2021,Tuesday,JC_3,Not at junction or within 20 metres,Slight,51.509187,Daylight,,H1,-0.080418,1,2,City of London,Dry,R3,30,11:15,Urban,W1,Car
200901CP00084,08-04-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.517017,Daylight,,H1,-0.080809,1,2,City of London,Dry,R2,30,16:35,Urban,W1,Car
200901CP00085,07-04-2021,Tuesday,JC_2,T or staggered junction,Slight,51.513988,Daylight,,H1,-0.077045,1,2,City of London,Dry,R2,30,17:30,Urban,W1,Motorcycle over 500cc
200901CP00086,03-04-2021,Friday,JC_3,Crossroads,Fatal,51.509733,Darkness - lights lit,,H1,-0.086304,1,1,City of London,Dry,R2,30,20:15,Urban,W1,Car
200901CP00087,10-04-2021,Friday,JC_1,Not at junction or within 20 metres,Fatal,51.511648,Daylight,,H1,-0.104526,1,1,City of London,Dry,R2,30,05:30,Urban,W1,Car
200901CP00088,28-04-2021,Tuesday,JC_2,T or staggered junction,Fatal,51.514574,Daylight,,H1,-0.074426,1,1,City of London,Dry,R2,30,10:45,Urban,W1,Goods over 3.5t. and under 7.5t
200901CP00089,27-04-2021,Monday,JC_1,Crossroads,Fatal,51.51817,Daylight,,H1,-0.113048,2,2,City of London,Wet or damp,R2,30,09:54,Urban,W1,Car
200901CP00091,28-04-2021,Tuesday,JC_2,T or staggered junction,Fatal,51.51781,Daylight,,H1,-0.107442,1,2,City of London,Dry,R4,30,08:26,Urban,W3,Car
200901CP00092,21-04-2021,Tuesday,JC_1,Roundabout,Fetal,51.511916,Daylight,,H1,-0.087797,1,2,City of London,Dry,R2,30,09:15,Urban,W1,Car
200901CP00093,01-03-2021,Sunday,JC_2,T or staggered junction,Fetal,51.511605,Daylight,,H1,-0.090837,2,1,City of London,Dry,R2,30,13:40,Urban,W1,Car
200901CP00095,02-03-2021,Monday,JC_2,Crossroads,Fetal,51.511783,Daylight,,H1,-0.085209,1,2,City of London,Dry,R2,30,13:05,Urban,W1,Car
200901CP00096,11-03-2021,Wednesday,JC_1,T or staggered junction,Fetal,51.51055,Daylight,,H1,-0.092322,1,2,City of London,Dry,R3,30,19:25,Urban,W1,Car
200901CP00097,30-03-2021,Monday,JC_2,Private drive or entrance,Fetal,51.514076,Daylight,,H1,-0.10457,1,1,City of London,Dry,R2,30,06:34,Urban,W1,Car
200901CP00098,07-05-2021,Thursday,JC_3,Crossroads,Fetal,51.51737,Daylight,,H1,-0.108036,1,1,City of London,Dry,R2,30,08:45,Urban,W1,Car
200901CP00099,12-05-2021,Tuesday,JC_3,Not at junction or within 20 metres,Fetal,51.511152,Daylight,,H1,-0.074138,1,1,City of London,Dry,R2,30,09:46,Urban,W1,Car
200901CP00100,12-05-2021,Tuesday,JC_2,Not at junction or within 20 metres,Fetal,51.516348,Daylight,,H1,-0.083864,2,2,City of London,Dry,R3,30,18:05,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00101,12-05-2021,Tuesday,JC_1,Crossroads,Fetal,51.515333,Daylight,,H1,-0.082321,1,1,City of London,Dry,R2,30,20:10,Urban,W1,Car
200901CP00102,05-05-2021,Tuesday,JC_3,T or staggered junction,Slight,51.519905,Daylight,,H1,-0.097985,1,2,City of London,Wet or damp,R2,30,08:26,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00103,07-05-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.513502,Daylight,,H1,-0.091334,2,2,City of London,Dry,R2,30,17:46,Urban,W3,Car
200901CP00104,08-05-2021,Friday,JC_1,T or staggered junction,Slight,51.511957,Daylight,,H1,-0.095866,1,1,City of London,Wet or damp,R2,30,10:05,Urban,W1,Car
200901CP00105,08-05-2021,Friday,JC_1,T or staggered junction,Slight,51.514123,Daylight,,H1,-0.10745,1,2,City of London,Wet or damp,R2,30,09:00,Urban,W3,Car
200901CP00106,08-05-2021,Friday,JC_3,T or staggered junction,Slight,51.517142,Daylight,,H1,-0.088443,1,2,City of London,Wet or damp,R2,30,12:45,Urban,W3,Motorcycle over 500cc
200901CP00107,28-05-2021,Thursday,JC_1,Not at junction or within 20 metres,Slight,51.512042,Daylight,,H1,-0.095575,1,2,City of London,Dry,R2,30,16:30,Urban,W3,Car
200901CP00108,07-05-2021,Thursday,JC_2,T or staggered junction,Serious,51.511998,Daylight,,H1,-0.103935,1,2,City of London,Dry,R2,30,05:50,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00109,20-05-2021,Wednesday,JC_1,T or staggered junction,Slight,51.511975,Darkness - lights lit,,H1,-0.080445,2,2,City of London,Dry,R2,30,21:27,Urban,W1,Car
200901CP00110,15-05-2021,Friday,JC_2,T or staggered junction,Slight,51.516137,Daylight,,H1,-0.081999,1,2,City of London,Dry,R3,30,18:00,Urban,W1,Car
200901CP00111,21-05-2021,Thursday,JC_1,Crossroads,Slight,51.51343,Daylight,,H1,-0.081392,2,1,City of London,Dry,R2,30,08:31,Urban,W1,Car
200901CP00112,21-05-2021,Thursday,JC_2,T or staggered junction,Slight,51.51209,Daylight,,H1,-0.104076,1,2,City of London,Dry,R3,30,15:18,Urban,W1,Car
200901CP00114,21-05-2021,Thursday,JC_3,T or staggered junction,Slight,51.516263,Daylight,,H1,-0.084156,1,1,City of London,Dry,R3,30,09:00,Urban,W1,Car
200901CP00117,20-05-2021,Wednesday,JC_2,Not at junction or within 20 metres,Slight,51.513698,Daylight,,H1,-0.092335,1,1,City of London,Dry,R2,30,11:50,Urban,W1,Car
200901CP00118,29-05-2021,Friday,JC_1,T or staggered junction,Slight,51.518796,Daylight,,H1,-0.079581,1,2,City of London,Dry,R2,30,10:20,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00119,22-05-2021,Friday,JC_2,T or staggered junction,Fatal,51.513372,Daylight,,H1,-0.088889,1,2,Metropolitan Police,Dry,R2,30,18:45,Urban,W1,Car
200901CP00120,21-05-2021,Thursday,JC_2,More than 4 arms (not roundabout),Fatal,51.514107,Daylight,,H1,-0.106442,1,1,City of London,Dry,R2,30,08:15,Urban,W1,Car
200901CP00121,28-05-2021,Thursday,JC_3,T or staggered junction,Fatal,51.52112,Daylight,,H1,-0.078763,1,2,City of London,Dry,R2,30,08:30,Urban,W1,Car
200901CP00123,30-05-2021,Saturday,JC_2,Not at junction or within 20 metres,Fatal,51.520073,Daylight,,H1,-0.097258,2,2,Metropolitan Police,Dry,R3,30,10:36,Urban,W1,Car
200901CP00124,16-05-2021,Saturday,JC_1,Crossroads,Fatal,51.511557,Daylight,,H1,-0.082336,1,2,City of London,Dry,R2,30,19:45,Urban,W1,Car
200901CP00126,19-05-2021,Tuesday,JC_2,T or staggered junction,Fatal,51.509812,Daylight,,H1,-0.074627,1,2,City of London,Dry,R3,30,07:44,Urban,W1,Car
200901CP00127,19-05-2021,Tuesday,JC_2,Crossroads,Fetal,51.512624,Daylight,,H1,-0.092668,1,1,City of London,Dry,R2,30,15:59,Urban,W1,Car
200901CP00128,16-05-2021,Saturday,JC_1,More than 4 arms (not roundabout),Fetal,51.517637,Daylight,,H1,-0.096783,1,2,City of London,Dry,R4,30,14:00,Urban,W1,Car
200901CP00129,26-05-2021,Tuesday,JC_2,Roundabout,Fetal,51.518171,Daylight,,H1,-0.079896,1,2,Metropolitan Police,Wet or damp,R3,30,09:15,Urban,W1,Car
200901CP00131,15-05-2021,Friday,JC_1,T or staggered junction,Fetal,51.511322,Daylight,,H1,-0.089984,1,1,City of London,Dry,R3,30,17:10,Urban,W3,Car
200901CP00132,15-05-2021,Friday,JC_2,T or staggered junction,Fetal,51.518229,Daylight,,H1,-0.10555,1,2,City of London,Wet or damp,R2,30,06:55,Urban,W1,Car
200901CP00133,14-05-2021,Thursday,JC_3,Crossroads,Fetal,51.520255,Daylight,,H1,-0.097394,1,1,City of London,Dry,R3,30,08:40,Urban,W1,Motorcycle over 125cc and up to 500cc
200901CP00134,13-05-2021,Wednesday,JC_2,Not at junction or within 20 metres,Fetal,51.511131,Daylight,,H1,-0.072842,1,2,City of London,Dry,R1,30,17:39,Urban,W1,Agricultural vehicle
200901CP00135,13-05-2021,Wednesday,JC_2,T or staggered junction,Fetal,51.513464,Daylight,,H1,-0.08903,1,2,City of London,Dry,R2,30,08:55,Urban,W1,Car
200901CP00136,02-06-2021,Tuesday,JC_1,More than 4 arms (not roundabout),Fetal,51.510968,Daylight,,H1,-0.079334,1,1,City of London,Dry,R1,30,18:58,Urban,W1,Car
200901CP00137,08-06-2021,Monday,JC_1,T or staggered junction,Slight,51.510652,Daylight,,H1,-0.093038,1,2,City of London,Dry,R3,30,12:41,Urban,W1,Car
200901CP00138,08-06-2021,Monday,JC_1,T or staggered junction,Serious,51.511708,Daylight,,H1,-0.097174,2,2,City of London,Dry,R2,30,18:55,Urban,W1,Car
200901CP00139,11-06-2021,Thursday,JC_1,T or staggered junction,Slight,51.513208,Daylight,,H1,-0.073331,1,1,City of London,Dry,R2,30,08:00,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00140,26-06-2021,Friday,JC_2,T or staggered junction,Slight,51.513522,Daylight,,H1,-0.076056,2,2,City of London,Dry,R2,30,17:14,Urban,W1,Car
200901CP00141,17-06-2021,Wednesday,JC_1,T or staggered junction,Slight,51.511986,Daylight,,H1,-0.103215,1,2,City of London,Dry,R3,30,07:04,Urban,W1,Bus or coach (17 or more pass seats)
200901CP00142,14-06-2021,Sunday,JC_2,T or staggered junction,Slight,51.515429,Darkness - lights lit,,H1,-0.104802,1,2,City of London,Dry,R2,30,03:00,Urban,W1,Car
200901CP00143,29-06-2021,Monday,JC_1,T or staggered junction,Slight,51.517188,Daylight,,H1,-0.096801,1,1,City of London,Dry,R4,30,13:55,Urban,W1,Car
200901CP00144,01-06-2021,Monday,JC_1,Roundabout,Serious,51.517327,Daylight,,H1,-0.083247,1,2,City of London,Dry,R2,30,13:43,Urban,W1,Car
200901CP00145,03-06-2021,Wednesday,JC_2,Crossroads,Serious,51.510984,Daylight,,H1,-0.102392,3,1,City of London,Dry,R3,30,07:20,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00146,04-06-2021,Thursday,JC_1,T or staggered junction,Serious,51.51049,Daylight,,H1,-0.083101,1,1,City of London,Dry,R2,30,08:40,Urban,W1,Car
200901CP00147,04-06-2021,Thursday,JC_2,Crossroads,Slight,51.517239,Daylight,,H1,-0.088872,1,2,City of London,Dry,R2,30,19:15,Urban,W1,Car
200901CP00148,05-06-2021,Friday,JC_2,Crossroads,Slight,51.512288,Darkness - lights lit,,H1,-0.094123,1,2,City of London,Dry,R2,30,21:30,Urban,W1,Car
200901CP00149,05-06-2021,Friday,JC_1,More than 4 arms (not roundabout),Serious,51.517387,Daylight,,H1,-0.103567,1,1,City of London,Dry,R2,30,16:15,Urban,W1,Car
200901CP00150,10-06-2021,Wednesday,JC_2,T or staggered junction,Slight,51.509759,Darkness - lights lit,,H1,-0.087888,1,1,City of London,Wet or damp,R3,30,23:53,Urban,W3,Car
200901CP00151,04-06-2021,Thursday,JC_3,T or staggered junction,Slight,51.511439,Daylight,,H1,-0.097185,1,1,City of London,Dry,R2,30,14:10,Urban,W1,Goods 7.5 tonnes mgw and over
200901CP00152,10-06-2021,Wednesday,JC_1,Not at junction or within 20 metres,Slight,51.517545,Daylight,,H1,-0.107741,1,2,City of London,Dry,R2,30,10:40,Urban,W1,Car
200901CP00153,11-06-2021,Thursday,JC_2,Roundabout,Slight,51.519988,Darkness - lights lit,,H1,-0.097549,1,3,City of London,Dry,R3,30,21:30,Urban,W1,Car
200901CP00154,12-06-2021,Friday,JC_1,Crossroads,Slight,51.517538,Daylight,,H1,-0.107309,1,2,City of London,Dry,R2,30,08:30,Urban,W1,Bus or coach (17 or more pass seats)
200901CP00155,12-06-2021,Friday,JC_3,Roundabout,Slight,51.517812,Daylight,,H1,-0.079911,1,1,City of London,Dry,R2,30,18:45,Urban,W1,Motorcycle over 125cc and up to 500cc
200901CP00156,12-06-2021,Friday,JC_1,Not at junction or within 20 metres,Slight,51.512454,Daylight,,H1,-0.104349,1,4,City of London,Dry,R3,30,16:44,Urban,W1,Car
200901CP00159,14-06-2021,Sunday,JC_2,T or staggered junction,Serious,51.512993,Daylight,,H1,-0.104326,2,1,City of London,Dry,R2,30,09:00,Urban,W1,Car
200901CP00160,15-06-2021,Monday,JC_2,T or staggered junction,Serious,51.511605,Daylight,,H1,-0.090837,1,2,City of London,Dry,R2,30,08:04,Urban,W1,Goods over 3.5t. and under 7.5t
200901CP00162,02-06-2021,Tuesday,JC_1,Crossroads,Serious,51.514107,Daylight,,H1,-0.106442,1,2,City of London,Dry,R2,30,07:00,Urban,W1,Agricultural vehicle
200901CP00163,16-06-2021,Tuesday,JC_1,T or staggered junction,Slight,51.518452,Daylight,,H1,-0.102658,1,2,City of London,Wet or damp,R2,30,17:10,Urban,W1,Car
200901CP00164,16-06-2021,Tuesday,JC_2,T or staggered junction,Slight,51.51613,Darkness - lights lit,,H1,-0.081567,1,2,City of London,Dry,R3,30,22:34,Urban,W1,Car
200901CP00166,18-06-2021,Thursday,JC_2,Crossroads,Serious,51.511474,Daylight,,H1,-0.082772,1,2,City of London,Dry,R2,30,10:25,Urban,W1,Car
200901CP00169,19-06-2021,Friday,JC_2,T or staggered junction,Slight,51.511073,Daylight,,H1,-0.102388,1,2,City of London,Dry,R3,30,09:00,Urban,W1,Car
200901CP00171,19-06-2021,Friday,JC_1,T or staggered junction,Slight,51.513656,Daylight,,H1,-0.10084,1,2,City of London,Dry,R2,30,18:00,Urban,W1,Car
200901CP00173,22-06-2021,Monday,JC_1,T or staggered junction,Slight,51.514557,Daylight,,H1,-0.089849,1,2,City of London,Dry,R2,30,09:00,Urban,W1,Car
200901CP00174,23-06-2021,Tuesday,JC_1,T or staggered junction,Slight,51.517635,Darkness - lights lit,,H1,-0.096639,1,1,City of London,Dry,R2,30,22:50,Urban,W1,Car
200901CP00176,23-06-2021,Tuesday,JC_2,Roundabout,Slight,51.520075,Daylight,,H1,-0.097402,1,2,City of London,Dry,R3,30,13:20,Urban,W1,Car
200901CP00177,25-06-2021,Thursday,JC_2,Crossroads,Slight,51.517057,Daylight,,H1,-0.088735,1,3,City of London,Dry,R2,30,08:38,Urban,W1,Car
200901CP00178,22-06-2021,Monday,JC_2,Crossroads,Slight,51.517149,Daylight,,H1,-0.088875,1,2,City of London,Dry,R2,30,11:00,Urban,W1,Car
200901CP00179,26-06-2021,Friday,JC_2,Crossroads,Slight,51.517462,Daylight,,H1,-0.080502,1,2,City of London,Dry,R2,30,16:16,Urban,W1,Car
200901CP00180,29-06-2021,Monday,JC_1,Crossroads,Slight,51.512824,Daylight,,H1,-0.088336,1,1,City of London,Dry,R2,30,14:55,Urban,W1,Motorcycle over 500cc
200901CP00181,30-06-2021,Tuesday,JC_3,Crossroads,Serious,51.51578,Daylight,,H1,-0.082158,1,2,City of London,Dry,R3,30,19:06,Urban,W1,Motorcycle over 500cc
200901CP00182,30-06-2021,Tuesday,JC_1,Not at junction or within 20 metres,Slight,51.514163,Daylight,,H1,-0.07675,1,1,City of London,Dry,R2,30,08:45,Urban,W1,Car
200901CP00183,29-06-2021,Monday,JC_1,T or staggered junction,Serious,51.514191,Daylight,,H1,-0.083955,1,1,City of London,Dry,R3,30,06:30,Urban,W1,Car
200901CP00184,14-07-2021,Tuesday,JC_1,T or staggered junction,Slight,51.515247,Daylight,,H1,-0.104665,1,2,City of London,Wet or damp,R2,30,18:26,Urban,W3,Car
200901CP00185,14-07-2021,Tuesday,JC_2,T or staggered junction,Slight,51.509373,Daylight,,H1,-0.086319,1,2,City of London,Dry,R3,30,12:37,Urban,W1,Car
200901CP00186,01-07-2021,Wednesday,JC_2,T or staggered junction,Slight,51.509348,Daylight,,H1,-0.084734,2,1,City of London,Dry,R3,30,20:00,Urban,W1,Car
200901CP00188,14-07-2021,Tuesday,JC_2,T or staggered junction,Slight,51.517462,Daylight,,H1,-0.080502,1,2,City of London,Wet or damp,R2,30,16:04,Urban,W1,Car
200901CP00189,17-07-2021,Friday,JC_2,T or staggered junction,Slight,51.51338,Darkness - lights lit,,H1,-0.083845,1,2,City of London,Wet or damp,R2,30,23:26,Urban,W1,Car
200901CP00191,22-07-2021,Wednesday,JC_1,Crossroads,Slight,51.512464,Daylight,,H1,-0.088351,1,2,City of London,Dry,R2,30,19:00,Urban,W1,Motorcycle over 500cc
200901CP00192,22-07-2021,Wednesday,JC_1,T or staggered junction,Slight,51.51704,Daylight,,H1,-0.087727,1,1,City of London,Dry,R2,30,14:33,Urban,W1,Other vehicle
200901CP00194,24-07-2021,Friday,JC_1,T or staggered junction,Serious,51.517043,Darkness - lights lit,,H1,-0.087871,1,2,City of London,Dry,R2,30,23:55,Urban,W1,Car
200901CP00195,24-07-2021,Friday,JC_1,T or staggered junction,Slight,51.512466,Daylight,,H1,-0.105069,1,2,City of London,Dry,R2,30,09:30,Urban,W1,Car
200901CP00196,25-07-2021,Saturday,JC_2,T or staggered junction,Slight,51.517535,Daylight,,H1,-0.107165,1,2,City of London,Dry,R4,30,16:57,Urban,W1,Motorcycle 125cc and under
200901CP00197,25-07-2021,Saturday,JC_2,Roundabout,Slight,51.517241,Darkness - lights lit,,H1,-0.089016,1,2,City of London,Dry,R2,30,22:18,Urban,W1,Car
200901CP00198,27-07-2021,Monday,JC_1,Crossroads,Slight,51.512901,Daylight,,H1,-0.104186,1,2,City of London,Dry,R2,30,17:30,Urban,W1,Van / Goods 3.5 tonnes mgw or under
200901CP00199,29-07-2021,Wednesday,JC_1,T or staggered junction,Slight,51.515721,Daylight,,H1,-0.10061,1,2,City of London,Dry,R2,30,13:50,Urban,W1,Motorcycle over 125cc and up to 500cc
200901CP00200,13-07-2021,Monday,JC_2,T or staggered junction,Slight,51.509858,Daylight,,H1,-0.08846,1,1,City of London,Dry,R3,30,06:53,Urban,W1,Goods over 3.5t. and under 7.5t
200901CP00201,29-07-2021,Wednesday,JC_2,Crossroads,Slight,51.517552,Daylight,,H1,-0.080499,1,1,City of London,Wet or damp,R2,30,15:22,Urban,W3,Car
200901CP00202,25-07-2021,Saturday,JC_2,T or staggered junction,Slight,51.510836,Daylight,,H1,-0.093319,2,1,City of London,Dry,R3,30,17:40,Urban,W1,Car
200901CP00203,30-07-2021,Thursday,JC_1,T or staggered junction,Serious,51.515648,Daylight,,H1,-0.07957,1,1,City of London,Dry,R2,30,16:00,Urban,W1,Car
200901CP00204,31-07-2021,Friday,JC_2,T or staggered junction,Slight,51.510818,Daylight,,H1,-0.08669,1,1,Metropolitan Police,Dry,R3,30,14:10,Urban,W1,Car
200901CP00205,30-07-2021,Thursday,JC_3,More than 4 arms (not roundabout),Serious,51.51719,Daylight,,H1,-0.108044,1,2,City of London,Dry,R2,30,14:52,Urban,W1,Motorcycle over 125cc and up to 500cc
200901CP00206,01-07-2021,Wednesday,JC_3,Not at junction or within 20 metres,Serious,51.506526,Darkness - lights lit,,H1,-0.088167,2,2,City of London,Dry,R3,30,01:00,Urban,W1,Car
200901CP00207,06-07-2021,Monday,JC_1,Not at junction or within 20 metres,Slight,51.513083,Daylight,,H1,-0.104323,1,1,Metropolitan Police,Dry,R2,30,09:22,Urban,W1,Car
200901CP00208,07-07-2021,Tuesday,JC_1,T or staggered junction,Slight,51.510984,Daylight,,H1,-0.108013,1,2,City of London,Wet or damp,R3,30,14:50,Urban,W3,Car
200901CP00209,07-07-2021,Tuesday,JC_1,T or staggered junction,Serious,51.52139,Daylight,,H1,-0.078751,1,2,City of London,Wet or damp,R2,30,18:44,Urban,W1,Car
200901CP00210,08-07-2021,Wednesday,JC_3,T or staggered junction,Slight,51.513652,Daylight,,H1,-0.083977,1,2,City of London,Wet or damp,R2,30,10:20,Urban,W1,Car
200901CP00211,08-07-2021,Wednesday,JC_3,Not at junction or within 20 metres,Slight,51.509535,Daylight,,H1,-0.079683,1,2,City of London,Dry,R3,30,09:20,Urban,W1,Car
200901CP00212,10-07-2021,Friday,JC_2,Not at junction or within 20 metres,Slight,51.517414,Daylight,,H1,-0.088576,1,2,City of London,Dry,R2,30,15:55,Urban,W1,Car
200901CP00213,10-07-2021,Friday,JC_2,Crossroads,Slight,51.510896,Daylight,,H1,-0.10254,1,2,City of London,Dry,R2,30,18:10,Urban,W1,Car
